znak_id,tip_znaka,stanje,ulica_id,naziv_ulice,tip_ulice
2205,pedestrian_crossing,dobro,6613,Хаџи Рувимова,tertiary
2206,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2206,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2206,pedestrian_crossing,dobro,6529,Булевар Слободана Јовановића,tertiary
2206,pedestrian_crossing,dobro,6531,Булевар војводе Степе,primary
2206,pedestrian_crossing,dobro,6572,Булевар војводе Степе,primary
2206,pedestrian_crossing,dobro,6574,Булевар војводе Степе,primary
2206,pedestrian_crossing,dobro,6575,Булевар Слободана Јовановића,tertiary
2206,pedestrian_crossing,dobro,6576,Булевар Слободана Јовановића,tertiary
2206,pedestrian_crossing,dobro,6579,Булевар војводе Степе,primary
2206,pedestrian_crossing,dobro,6583,Булевар Слободана Јовановића,tertiary
2206,pedestrian_crossing,dobro,6589,Булевар Слободана Јовановића,tertiary
2206,pedestrian_crossing,dobro,6590,Булевар војводе Степе,primary
2206,pedestrian_crossing,dobro,6591,Булевар војводе Степе,primary
2206,pedestrian_crossing,dobro,6592,Булевар Слободана Јовановића,tertiary
2206,pedestrian_crossing,dobro,6593,Булевар војводе Степе,primary
2206,pedestrian_crossing,dobro,6594,Булевар војводе Степе,primary
2206,pedestrian_crossing,dobro,6595,Булевар Слободана Јовановића,tertiary
2206,pedestrian_crossing,dobro,6596,Булевар војводе Степе,primary
2206,pedestrian_crossing,dobro,6602,Булевар војводе Степе,primary
2206,pedestrian_crossing,dobro,6604,Булевар војводе Степе,primary
2206,pedestrian_crossing,dobro,6615,Булевар војводе Степе,primary
2206,pedestrian_crossing,dobro,6618,Булевар војводе Степе,primary
2206,pedestrian_crossing,dobro,6620,Булевар војводе Степе,primary
2207,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2207,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2207,pedestrian_crossing,dobro,6529,Булевар Слободана Јовановића,tertiary
2207,pedestrian_crossing,dobro,6572,Булевар војводе Степе,primary
2207,pedestrian_crossing,dobro,6574,Булевар војводе Степе,primary
2207,pedestrian_crossing,dobro,6575,Булевар Слободана Јовановића,tertiary
2207,pedestrian_crossing,dobro,6576,Булевар Слободана Јовановића,tertiary
2207,pedestrian_crossing,dobro,6579,Булевар војводе Степе,primary
2207,pedestrian_crossing,dobro,6583,Булевар Слободана Јовановића,tertiary
2207,pedestrian_crossing,dobro,6589,Булевар Слободана Јовановића,tertiary
2207,pedestrian_crossing,dobro,6590,Булевар војводе Степе,primary
2207,pedestrian_crossing,dobro,6591,Булевар војводе Степе,primary
2207,pedestrian_crossing,dobro,6592,Булевар Слободана Јовановића,tertiary
2207,pedestrian_crossing,dobro,6593,Булевар војводе Степе,primary
2207,pedestrian_crossing,dobro,6594,Булевар војводе Степе,primary
2207,pedestrian_crossing,dobro,6595,Булевар Слободана Јовановића,tertiary
2207,pedestrian_crossing,dobro,6596,Булевар војводе Степе,primary
2207,pedestrian_crossing,dobro,6602,Булевар војводе Степе,primary
2207,pedestrian_crossing,dobro,6604,Булевар војводе Степе,primary
2207,pedestrian_crossing,dobro,6615,Булевар војводе Степе,primary
2207,pedestrian_crossing,dobro,6618,Булевар војводе Степе,primary
2207,pedestrian_crossing,dobro,6620,Булевар војводе Степе,primary
2207,pedestrian_crossing,dobro,7063,Булевар војводе Степе,primary
2209,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2209,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2209,pedestrian_crossing,dobro,6529,Булевар Слободана Јовановића,tertiary
2209,pedestrian_crossing,dobro,6531,Булевар војводе Степе,primary
2209,pedestrian_crossing,dobro,6572,Булевар војводе Степе,primary
2209,pedestrian_crossing,dobro,6574,Булевар војводе Степе,primary
2209,pedestrian_crossing,dobro,6575,Булевар Слободана Јовановића,tertiary
2209,pedestrian_crossing,dobro,6576,Булевар Слободана Јовановића,tertiary
2209,pedestrian_crossing,dobro,6579,Булевар војводе Степе,primary
2209,pedestrian_crossing,dobro,6583,Булевар Слободана Јовановића,tertiary
2209,pedestrian_crossing,dobro,6589,Булевар Слободана Јовановића,tertiary
2209,pedestrian_crossing,dobro,6590,Булевар војводе Степе,primary
2209,pedestrian_crossing,dobro,6591,Булевар војводе Степе,primary
2209,pedestrian_crossing,dobro,6592,Булевар Слободана Јовановића,tertiary
2209,pedestrian_crossing,dobro,6593,Булевар војводе Степе,primary
2209,pedestrian_crossing,dobro,6594,Булевар војводе Степе,primary
2209,pedestrian_crossing,dobro,6595,Булевар Слободана Јовановића,tertiary
2209,pedestrian_crossing,dobro,6596,Булевар војводе Степе,primary
2209,pedestrian_crossing,dobro,6602,Булевар војводе Степе,primary
2209,pedestrian_crossing,dobro,6604,Булевар војводе Степе,primary
2209,pedestrian_crossing,dobro,6615,Булевар војводе Степе,primary
2209,pedestrian_crossing,dobro,6618,Булевар војводе Степе,primary
2209,pedestrian_crossing,dobro,6620,Булевар војводе Степе,primary
2210,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2210,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2210,pedestrian_crossing,dobro,6529,Булевар Слободана Јовановића,tertiary
2210,pedestrian_crossing,dobro,6572,Булевар војводе Степе,primary
2210,pedestrian_crossing,dobro,6574,Булевар војводе Степе,primary
2210,pedestrian_crossing,dobro,6575,Булевар Слободана Јовановића,tertiary
2210,pedestrian_crossing,dobro,6576,Булевар Слободана Јовановића,tertiary
2210,pedestrian_crossing,dobro,6579,Булевар војводе Степе,primary
2210,pedestrian_crossing,dobro,6583,Булевар Слободана Јовановића,tertiary
2210,pedestrian_crossing,dobro,6589,Булевар Слободана Јовановића,tertiary
2210,pedestrian_crossing,dobro,6590,Булевар војводе Степе,primary
2210,pedestrian_crossing,dobro,6591,Булевар војводе Степе,primary
2210,pedestrian_crossing,dobro,6592,Булевар Слободана Јовановића,tertiary
2210,pedestrian_crossing,dobro,6593,Булевар војводе Степе,primary
2210,pedestrian_crossing,dobro,6594,Булевар војводе Степе,primary
2210,pedestrian_crossing,dobro,6595,Булевар Слободана Јовановића,tertiary
2210,pedestrian_crossing,dobro,6596,Булевар војводе Степе,primary
2210,pedestrian_crossing,dobro,6602,Булевар војводе Степе,primary
2210,pedestrian_crossing,dobro,6604,Булевар војводе Степе,primary
2210,pedestrian_crossing,dobro,6615,Булевар војводе Степе,primary
2210,pedestrian_crossing,dobro,6618,Булевар војводе Степе,primary
2210,pedestrian_crossing,dobro,6620,Булевар војводе Степе,primary
2210,pedestrian_crossing,dobro,7063,Булевар војводе Степе,primary
2211,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2211,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2211,pedestrian_crossing,dobro,6529,Булевар Слободана Јовановића,tertiary
2211,pedestrian_crossing,dobro,6531,Булевар војводе Степе,primary
2211,pedestrian_crossing,dobro,6572,Булевар војводе Степе,primary
2211,pedestrian_crossing,dobro,6574,Булевар војводе Степе,primary
2211,pedestrian_crossing,dobro,6575,Булевар Слободана Јовановића,tertiary
2211,pedestrian_crossing,dobro,6576,Булевар Слободана Јовановића,tertiary
2211,pedestrian_crossing,dobro,6579,Булевар војводе Степе,primary
2211,pedestrian_crossing,dobro,6583,Булевар Слободана Јовановића,tertiary
2211,pedestrian_crossing,dobro,6589,Булевар Слободана Јовановића,tertiary
2211,pedestrian_crossing,dobro,6590,Булевар војводе Степе,primary
2211,pedestrian_crossing,dobro,6591,Булевар војводе Степе,primary
2211,pedestrian_crossing,dobro,6592,Булевар Слободана Јовановића,tertiary
2211,pedestrian_crossing,dobro,6593,Булевар војводе Степе,primary
2211,pedestrian_crossing,dobro,6594,Булевар војводе Степе,primary
2211,pedestrian_crossing,dobro,6595,Булевар Слободана Јовановића,tertiary
2211,pedestrian_crossing,dobro,6596,Булевар војводе Степе,primary
2211,pedestrian_crossing,dobro,6602,Булевар војводе Степе,primary
2211,pedestrian_crossing,dobro,6604,Булевар војводе Степе,primary
2211,pedestrian_crossing,dobro,6615,Булевар војводе Степе,primary
2211,pedestrian_crossing,dobro,6618,Булевар војводе Степе,primary
2211,pedestrian_crossing,dobro,6620,Булевар војводе Степе,primary
2213,pedestrian_crossing,dobro,6520,Булевар Слободана Јовановића,tertiary
2213,pedestrian_crossing,dobro,6523,Булевар Слободана Јовановића,tertiary
2213,pedestrian_crossing,dobro,6529,Булевар Слободана Јовановића,tertiary
2213,pedestrian_crossing,dobro,6531,Булевар војводе Степе,primary
2213,pedestrian_crossing,dobro,6572,Булевар војводе Степе,primary
