znak_id,tip_znaka,stanje,ulica_id,najbliza_ulica,tip_ulice,udaljenost_m
3411,pedestrian_crossing,dobro,11162,Гундулићева,tertiary,0.0
3412,pedestrian_crossing,dobro,11158,Јаше Игњатовића,tertiary,0.0
3413,pedestrian_crossing,dobro,6981,Саве Вуковића,residential,0.0
3414,pedestrian_crossing,dobro,11181,Ђорђа Рајковића,residential,0.0
3415,pedestrian_crossing,dobro,6966,Коче Коларова,residential,0.0
3416,pedestrian_crossing,dobro,11174,Гундулићева,tertiary,0.0
3417,pedestrian_crossing,dobro,11179,Nepoznata ulica,residential,0.0
3418,pedestrian_crossing,dobro,7002,Гундулићева,tertiary,0.0
3419,pedestrian_crossing,dobro,11177,Текелијина,residential,0.0
3420,pedestrian_crossing,dobro,7001,Темеринска,secondary,0.0
3421,pedestrian_crossing,dobro,11131,Гундулићева,tertiary,0.0
3422,pedestrian_crossing,dobro,11132,Јована Цвијића,tertiary,0.0
3422,pedestrian_crossing,dobro,11128,Јована Цвијића,tertiary,0.0
3423,pedestrian_crossing,dobro,11133,Темеринска,secondary,0.0
3423,pedestrian_crossing,dobro,11134,Темеринска,secondary,0.0
3424,pedestrian_crossing,dobro,11127,Карађорђева,residential,0.0
3425,pedestrian_crossing,dobro,11127,Карађорђева,residential,0.0
3426,pedestrian_crossing,dobro,11127,Карађорђева,residential,0.0
3427,pedestrian_crossing,dobro,11137,Темеринска,secondary,0.0
3428,pedestrian_crossing,dobro,11142,Косте Шокице,residential,0.0
3429,pedestrian_crossing,dobro,11140,Карађорђева,residential,0.0
3430,pedestrian_crossing,dobro,11299,Темеринска,secondary,0.0
3431,pedestrian_crossing,dobro,11299,Темеринска,secondary,0.0
3432,pedestrian_crossing,dobro,11198,Југ Богдана,residential,0.0
3433,pedestrian_crossing,dobro,11129,Бранка Радичевића,residential,0.0
3434,pedestrian_crossing,dobro,11137,Темеринска,secondary,0.0
3435,pedestrian_crossing,dobro,11301,Патријарха Чарнојевића,residential,0.0
3436,stop,dobro,11305,Текелијина,residential,0.0
3437,pedestrian_crossing,dobro,6785,Nepoznata ulica,service,0.0
3438,pedestrian_crossing,dobro,6795,Епископа Висариона,residential,0.0
3439,pedestrian_crossing,dobro,6795,Епископа Висариона,residential,0.0
3440,pedestrian_crossing,dobro,6795,Епископа Висариона,residential,0.0
3441,pedestrian_crossing,dobro,6870,Душана Васиљева,residential,0.0
3442,pedestrian_crossing,dobro,6797,Nepoznata ulica,service,0.0
3443,pedestrian_crossing,dobro,8053,Београдски кеј,secondary,0.0
3444,pedestrian_crossing,dobro,8053,Београдски кеј,secondary,8.408138986367598
3445,pedestrian_crossing,dobro,6878,Nepoznata ulica,service,0.0
3446,pedestrian_crossing,dobro,8055,Београдски кеј,secondary,0.0
3447,pedestrian_crossing,dobro,8055,Београдски кеј,secondary,8.369196326752173
3448,pedestrian_crossing,dobro,8070,Nepoznata ulica,tertiary,0.0
3449,pedestrian_crossing,dobro,6897,Nepoznata ulica,service,0.0
3450,pedestrian_crossing,dobro,8071,Nepoznata ulica,tertiary,0.0
3451,pedestrian_crossing,dobro,8069,Београдски кеј,secondary,0.0
3452,pedestrian_crossing,dobro,8069,Београдски кеј,secondary,0.0
3453,pedestrian_crossing,dobro,8075,Београдски кеј,secondary,0.0
3454,pedestrian_crossing,dobro,8075,Београдски кеј,secondary,0.0
3455,pedestrian_crossing,dobro,6916,Nepoznata ulica,service,0.0
3456,pedestrian_crossing,dobro,6917,Nepoznata ulica,service,0.0
3457,pedestrian_crossing,dobro,6919,Nepoznata ulica,service,0.0
3458,pedestrian_crossing,dobro,6920,Марка Миљанова,tertiary,0.0
3459,pedestrian_crossing,dobro,6939,Nepoznata ulica,service,0.0
3460,pedestrian_crossing,dobro,6939,Nepoznata ulica,service,0.0
3461,pedestrian_crossing,dobro,6943,Nepoznata ulica,service,0.0
3462,pedestrian_crossing,dobro,6943,Nepoznata ulica,service,0.0
3463,pedestrian_crossing,dobro,6938,Nepoznata ulica,tertiary,9.910255254934063
3464,pedestrian_crossing,dobro,6944,Nepoznata ulica,service,0.0
3465,pedestrian_crossing,dobro,6942,Nepoznata ulica,service,0.0
3466,pedestrian_crossing,dobro,6950,Nepoznata ulica,service,0.0
3467,pedestrian_crossing,dobro,6953,Nepoznata ulica,service,0.0
3468,pedestrian_crossing,dobro,6949,Nepoznata ulica,service,0.0
3469,pedestrian_crossing,dobro,6957,Косовска,tertiary,0.0
3470,pedestrian_crossing,dobro,6954,Саве Вуковића,residential,0.0
3471,pedestrian_crossing,dobro,6961,Филипа Вишњића,residential,0.0
3472,pedestrian_crossing,dobro,6955,Павла Стаматовића,residential,0.0
3473,pedestrian_crossing,dobro,6938,Nepoznata ulica,tertiary,8.476761600183035
3474,pedestrian_crossing,dobro,6938,Nepoznata ulica,tertiary,12.704226689370229
3475,pedestrian_crossing,dobro,6938,Nepoznata ulica,tertiary,11.765741307645717
3476,pedestrian_crossing,dobro,6938,Nepoznata ulica,tertiary,15.317447126954908
3477,pedestrian_crossing,dobro,6943,Nepoznata ulica,service,11.512372222662092
3478,pedestrian_crossing,dobro,6943,Nepoznata ulica,service,13.414513322281952
3479,pedestrian_crossing,dobro,6996,Nepoznata ulica,service,0.0
3480,pedestrian_crossing,dobro,6996,Nepoznata ulica,service,0.0
3481,pedestrian_crossing,dobro,6975,Nepoznata ulica,service,0.0
3482,pedestrian_crossing,dobro,6985,Nepoznata ulica,service,0.0
3483,pedestrian_crossing,dobro,6987,Nepoznata ulica,service,0.0
3484,pedestrian_crossing,dobro,6957,Косовска,tertiary,0.0
3485,pedestrian_crossing,dobro,6980,Ђорђа Рајковића,residential,0.0
3486,pedestrian_crossing,dobro,11030,Београдски кеј,secondary,11.399156907516458
3487,pedestrian_crossing,dobro,11044,Венизелосова,secondary,17.456065176820996
3488,pedestrian_crossing,dobro,11044,Венизелосова,secondary,15.563712914963538
3489,pedestrian_crossing,dobro,11185,Венизелосова,secondary,17.949446054212316
3490,pedestrian_crossing,dobro,11185,Венизелосова,secondary,16.711613415766244
3491,pedestrian_crossing,dobro,11185,Венизелосова,secondary,6.586828148708483
3492,pedestrian_crossing,dobro,11166,Nepoznata ulica,service,0.0
3493,pedestrian_crossing,dobro,8049,Nepoznata ulica,secondary,10.164026663883865
3494,pedestrian_crossing,dobro,11033,Nepoznata ulica,service,13.299583838030724
3495,railway_crossing,dobro,11404,Nepoznata ulica,service,0.0
3496,railway_crossing,dobro,11404,Nepoznata ulica,service,0.0
3497,railway_crossing,dobro,11404,Nepoznata ulica,service,0.0
3498,railway_crossing,dobro,11404,Nepoznata ulica,service,0.0
3499,railway_crossing,dobro,11403,Nepoznata ulica,service,0.0
3500,railway_crossing,dobro,11403,Nepoznata ulica,service,0.0
3501,railway_crossing,dobro,11375,Nepoznata ulica,service,0.0
3502,railway_crossing,dobro,11403,Nepoznata ulica,service,0.0
3503,stop,dobro,8020,Шеноина,residential,0.0
3504,pedestrian_crossing,dobro,8019,Nepoznata ulica,service,0.0
3505,pedestrian_crossing,dobro,8017,Nepoznata ulica,service,0.0
3506,stop,dobro,8028,Чајковског,residential,0.0
3507,stop,dobro,8034,Косте Нађа,residential,0.0
3508,pedestrian_crossing,dobro,11384,Улица VIII,residential,0.0
3509,pedestrian_crossing,dobro,11384,Улица VIII,residential,0.0
3510,stop,dobro,8150,Пут шајкашког одреда,tertiary,0.0
3510,stop,dobro,8148,Пут шајкашког одреда,tertiary,0.0
3511,stop,dobro,8154,Nepoznata ulica,unclassified,0.0
3512,railway_crossing,dobro,11086,Царинска,service,0.0
3513,railway_crossing,dobro,11086,Царинска,service,0.0
3514,railway_crossing,dobro,11363,Nepoznata ulica,service,0.0
3515,railway_crossing,dobro,11363,Nepoznata ulica,service,0.0
3516,railway_crossing,dobro,11363,Nepoznata ulica,service,0.0
3517,railway_crossing,dobro,11363,Nepoznata ulica,service,0.0
3518,railway_crossing,dobro,11392,Nepoznata ulica,service,0.0
3519,railway_crossing,dobro,11434,Nepoznata ulica,service,0.0
3520,railway_crossing,dobro,11434,Nepoznata ulica,service,0.0
3521,railway_crossing,dobro,11391,Nepoznata ulica,service,0.0
3522,stop,dobro,8169,Nepoznata ulica,service,0.0
3523,motorway_junction,dobro,8180,Nepoznata ulica,motorway,0.0
3523,motorway_junction,dobro,8166,Nepoznata ulica,motorway,0.0
3524,stop,dobro,11622,Nepoznata ulica,service,0.0
3525,stop,dobro,11624,Nepoznata ulica,service,0.0
3526,stop,dobro,11625,Nepoznata ulica,service,0.0
3527,pedestrian_crossing,dobro,8280,Nepoznata ulica,service,0.0
3528,pedestrian_crossing,dobro,8281,Nepoznata ulica,unclassified,0.0
3529,stop,dobro,8280,Nepoznata ulica,service,0.0
3530,pedestrian_crossing,dobro,8280,Nepoznata ulica,service,0.0
3531,stop,dobro,8388,Nepoznata ulica,unclassified,0.0
3532,railway_crossing,dobro,11394,Nepoznata ulica,service,0.0
3532,railway_crossing,dobro,11436,Nepoznata ulica,service,0.0
3533,railway_crossing,dobro,11557,Пут шајкашког одреда,tertiary,0.0
3534,pedestrian_crossing,dobro,12277,Nepoznata ulica,service,0.0
3535,pedestrian_crossing,dobro,8270,Nepoznata ulica,service,0.0
3536,pedestrian_crossing,dobro,12278,Nepoznata ulica,service,0.0
3537,stop,dobro,8293,Nepoznata ulica,secondary,9.690919338432325
3538,pedestrian_crossing,dobro,8298,Зрењанински пут,unclassified,0.0
3539,stop,dobro,12276,Nepoznata ulica,secondary,4.190848071719468
3540,motorway_junction,dobro,11705,Обилазница Нови Сад,primary,0.0
3540,motorway_junction,dobro,11706,Обилазница Нови Сад,primary,0.0
3541,railway_crossing,dobro,11403,Nepoznata ulica,service,0.0
3542,railway_crossing,dobro,11403,Nepoznata ulica,service,0.0
3543,railway_crossing,dobro,11391,Nepoznata ulica,service,0.0
3544,railway_crossing,dobro,11620,Nepoznata ulica,service,81.6324615623552
3545,railway_crossing,dobro,11611,Nepoznata ulica,service,357.5342194470413
3546,railway_crossing,dobro,12273,Nepoznata ulica,service,454.9968637315618
3547,motorway_junction,dobro,8320,Обилазница Нови Сад,primary,0.0
3547,motorway_junction,dobro,8323,Обилазница Нови Сад,primary,0.0
3548,motorway_junction,dobro,8322,Обилазница Нови Сад,primary,0.0
3548,motorway_junction,dobro,8324,Обилазница Нови Сад,primary,0.0
3549,motorway_junction,dobro,8325,Обилазница Нови Сад,primary,0.0
3549,motorway_junction,dobro,11711,Обилазница Нови Сад,primary,0.0
3550,railway_crossing,dobro,11727,Nepoznata ulica,residential,0.0
3551,railway_crossing,dobro,11718,Nepoznata ulica,primary,175.50837385819648
3552,railway_crossing,dobro,8567,Иновација,unclassified,0.0
3552,railway_crossing,dobro,8570,Nepoznata ulica,unclassified,0.0
3553,railway_crossing,dobro,8570,Nepoznata ulica,unclassified,0.0
3554,pedestrian_crossing,dobro,8256,Ослобођења,residential,0.0
3555,pedestrian_crossing,dobro,8486,Омладинска,residential,0.0
3556,pedestrian_crossing,dobro,8479,Владимира Роловића,residential,0.0
3557,pedestrian_crossing,dobro,8480,Радничка,residential,0.0
3558,pedestrian_crossing,dobro,8253,Виноградарска,residential,0.0
3559,pedestrian_crossing,dobro,8478,Светосавска,secondary,0.0
3560,pedestrian_crossing,dobro,8494,Шумадијска,residential,0.0
3561,pedestrian_crossing,dobro,8471,Светосавска,secondary,0.0
3562,pedestrian_crossing,dobro,8497,Симе Шолаје,residential,0.0
3563,pedestrian_crossing,dobro,8495,Стефана Немање,residential,0.0
3564,pedestrian_crossing,dobro,8481,Nepoznata ulica,service,0.0
3565,pedestrian_crossing,dobro,8470,Nepoznata ulica,service,0.0
3566,railway_crossing,dobro,8546,Nepoznata ulica,residential,0.0
3567,stop,dobro,8428,Делфе Иванић,residential,0.0
3568,stop,dobro,8571,Атар,unclassified,0.0
3569,railway_crossing,dobro,8508,Железничка пруга,residential,0.0
3570,railway_crossing,dobro,8528,Моше Пијаде,unclassified,0.0
3571,stop,dobro,8531,Моше Пијаде,unclassified,0.0
3572,pedestrian_crossing,dobro,8948,Nepoznata ulica,service,0.0
3573,stop,dobro,8948,Nepoznata ulica,service,0.0
3574,pedestrian_crossing,dobro,9709,Индустријска,tertiary,0.0
3575,pedestrian_crossing,dobro,9042,Пут новосадског партизанског одреда,tertiary,0.0
3576,pedestrian_crossing,dobro,8973,Nepoznata ulica,service,0.0
3577,pedestrian_crossing,dobro,9726,Nepoznata ulica,service,0.0
3578,pedestrian_crossing,dobro,9727,Пут новосадског партизанског одреда,tertiary,0.0
3579,pedestrian_crossing,dobro,9726,Nepoznata ulica,service,0.0
3580,pedestrian_crossing,dobro,9033,Nepoznata ulica,service,0.0
3581,stop,dobro,9012,Алберта Ајнштајна,residential,0.0
3582,pedestrian_crossing,dobro,9012,Алберта Ајнштајна,residential,0.0
3583,pedestrian_crossing,dobro,9048,Nepoznata ulica,service,0.0
3584,pedestrian_crossing,dobro,9034,Nepoznata ulica,service,0.0
3585,pedestrian_crossing,dobro,9034,Nepoznata ulica,service,0.0
3586,pedestrian_crossing,dobro,9066,Nepoznata ulica,service,0.0
3587,pedestrian_crossing,dobro,9035,Горана Јојића,residential,0.0
3588,pedestrian_crossing,dobro,9035,Горана Јојића,residential,0.0
3589,pedestrian_crossing,dobro,9852,Nepoznata ulica,service,0.0
3590,pedestrian_crossing,dobro,9852,Nepoznata ulica,service,0.0
3591,pedestrian_crossing,dobro,9853,Булевар Европе,primary,0.0
3591,pedestrian_crossing,dobro,9856,Булевар Европе,primary,0.0
3592,pedestrian_crossing,dobro,9856,Булевар Европе,primary,0.0
3593,pedestrian_crossing,dobro,9854,Руменачки пут,secondary,0.0
3593,pedestrian_crossing,dobro,9858,Руменачки пут,secondary,0.0
3594,pedestrian_crossing,dobro,9858,Руменачки пут,secondary,0.0
3595,pedestrian_crossing,dobro,9857,Руменачки пут,secondary,0.0
3595,pedestrian_crossing,dobro,9864,Руменачки пут,secondary,0.0
3596,pedestrian_crossing,dobro,9864,Руменачки пут,secondary,0.0
3597,pedestrian_crossing,dobro,9881,Булевар Европе,primary,0.0
3598,pedestrian_crossing,dobro,9881,Булевар Европе,primary,0.0
3598,pedestrian_crossing,dobro,9886,Булевар Европе,primary,0.0
3599,pedestrian_crossing,dobro,9883,Булевар Европе,primary,0.0
3600,pedestrian_crossing,dobro,9883,Булевар Европе,primary,0.0
3600,pedestrian_crossing,dobro,9889,Булевар Европе,primary,0.0
3601,pedestrian_crossing,dobro,10033,Привредникова,unclassified,0.0
3602,pedestrian_crossing,dobro,10087,Nepoznata ulica,service,0.0
3603,pedestrian_crossing,dobro,10363,Булевар Европе,primary,0.0
3604,pedestrian_crossing,dobro,10363,Булевар Европе,primary,0.0
3605,pedestrian_crossing,dobro,10364,Булевар Европе,primary,0.0
3606,pedestrian_crossing,dobro,10364,Булевар Европе,primary,0.0
3607,pedestrian_crossing,dobro,10382,Булевар Европе,primary,0.0
3608,pedestrian_crossing,dobro,10383,Булевар Европе,primary,0.0
3609,stop,dobro,10418,Nepoznata ulica,tertiary,0.0
